TargetName	HUGOSymbol	TargetGroup	AnalyteType	Codeclass	Pooling	CorrelationToNegatives	GlobalOutliers
SPINK5	SPINK5	All Probes;Formation of the cornified envelope	RNA	Endogenous	01	0.881906600378758	0
SPN	SPN	All Probes;Cell surface interactions at the vascular wall	RNA	Endogenous	01	0.876903894336853	0
SPO11	SPO11	All Probes;Cell Cycle	RNA	Endogenous	01	0.918799772267894	0
SPOP	SPOP	All Probes;Signaling by Hedgehog	RNA	Endogenous	01	0.668178335179072	0
SPRY1	SPRY1	All Probes;Signaling by EGFR	RNA	Endogenous	01	0.872545558793083	0
SPRY2	SPRY2	All Probes;Signaling by FGFR;Signaling by EGFR	RNA	Endogenous	01	0.811223188087294	0
SPRY4	SPRY4	All Probes	RNA	Endogenous	01	0.373407397729629	0
SREBF1	SREBF1	All Probes;Transcriptional regulation of white adipocyte differentiation;Signaling by Nuclear Receptors;Metabolism of lipids;Circadian Clock;FOXO-mediated transcription	RNA	Endogenous	01	0.620558219040236	0
SRP54	SRP54	All Probes;Translation	RNA	Endogenous	01	0.426218246484104	0
ST6GAL1	ST6GAL1	All Probes;Post-translational protein modification	RNA	Endogenous	01	0.773057928377846	0
STAG2	STAG2	All Probes;Cell Cycle;Signaling by Nuclear Receptors;Post-translational protein modification	RNA	Endogenous	01	0.705271414208544	0
STAT1	STAT1	All Probes;Interleukin-6 family signaling;Signaling by PDGF;Signaling by NOTCH;Diseases of signal transduction;Interleukin-4 and Interleukin-13 signaling;Interleukin-2 family signaling;Interferon Signaling;Transcriptional regulation by RUNX2;Interleukin-20 family signaling;Interleukin-12 family signaling;Growth hormone receptor signaling	RNA	Endogenous	01	0.734497733309029	0
STAT2	STAT2	All Probes;Interferon Signaling;Interleukin-20 family signaling	RNA	Endogenous	01	0.65212257656827	0
STAT3	STAT3	All Probes;Interleukin-6 family signaling;Signaling by PDGF;Interleukin-10 signaling;Cellular responses to external stimuli;Diseases of signal transduction;Interleukin-4 and Interleukin-13 signaling;Interleukin-2 family signaling;Interleukin-20 family signaling;Interleukin-1 family signaling;Signaling by Leptin;Transcriptional regulation of granulopoiesis;Signaling by PTK6;Interleukin-12 family signaling;Programmed Cell Death;Chaperonin-mediated protein folding;Signaling by NTRKs;Growth hormone receptor signaling;Interleukin-7 signaling	RNA	Endogenous	01	0.446243115104857	0
STAT4	STAT4	All Probes;Interleukin-2 family signaling;Interleukin-20 family signaling;Interleukin-12 family signaling	RNA	Endogenous	01	0.813307875968637	0
STAT5B	STAT5B	All Probes;FLT3 Signaling;Signaling by PDGF;Diseases of signal transduction;Interleukin-2 family signaling;Interleukin-20 family signaling;Signaling by Erythropoietin;Signaling by Leptin;Growth hormone receptor signaling;Interleukin-7 signaling	RNA	Endogenous	01	0.861185066529586	0
STAT6	STAT6	All Probes;Signaling by PDGF;Interleukin-4 and Interleukin-13 signaling	RNA	Endogenous	01	0.559715896539009	0
STC1	STC1	All Probes	RNA	Endogenous	01	0.871223488135929	0
STK11	STK11	All Probes;Transcriptional Regulation by TP53;mTOR signalling;FOXO-mediated transcription	RNA	Endogenous	01	0.765306807314256	0
STK11IP	STK11IP	All Probes;Neutrophil degranulation	RNA	Endogenous	01	0.78433684057846	0
STMN1	STMN1	All Probes;Signaling by ERBB4	RNA	Endogenous	01	0.55550233885239	0
SUV39H2	SUV39H2	All Probes;Chromatin modifying enzymes	RNA	Endogenous	01	0.914670192465376	0
SYCP1	SYCP1	All Probes;Cell Cycle	RNA	Endogenous	01	0.942537410503426	0
SYK	SYK	All Probes;C-type lectin receptors (CLRs);Fc epsilon receptor (FCERI) signaling;Interleukin-2 family signaling;DAP12 interactions;Signaling by the B Cell Receptor (BCR);Platelet activation, signaling and aggregation	RNA	Endogenous	01	0.846630809622469	0
TAB1	TAB1	All Probes;Interleukin-17 signaling;C-type lectin receptors (CLRs);Fc epsilon receptor (FCERI) signaling;Post-translational protein modification;Interleukin-1 family signaling;Death Receptor Signalling;Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways;Toll-like Receptor Cascades	RNA	Endogenous	01	0.816036089076297	0
TAF3	TAF3	All Probes;RNA Polymerase II Pre-transcription Events;Transcriptional Regulation by TP53	RNA	Endogenous	01	0.929148333961098	0
TAL1	TAL1	All Probes;Transcriptional regulation by RUNX1;Transcriptional regulation of granulopoiesis	RNA	Endogenous	01	0.920341758761325	0
TANK	TANK	All Probes;DDX58/IFIH1-mediated induction of interferon-alpha/beta;Toll-like Receptor Cascades	RNA	Endogenous	01	0.874369910394577	0
TAP1	TAP1	All Probes;Class I MHC mediated antigen processing & presentation	RNA	Endogenous	01	0.828258007579615	0
TAP2	TAP2	All Probes;Class I MHC mediated antigen processing & presentation	RNA	Endogenous	01	0.86559511334323	0
TAPBP	TAPBP	All Probes;Class I MHC mediated antigen processing & presentation	RNA	Endogenous	01	0.815341341880657	0
TAPBPL	TAPBPL	All Probes	RNA	Endogenous	01	0.809928146263789	0
TARP	TARP	All Probes	RNA	Endogenous	01	0.83432784745061	0
TBK1	TBK1	All Probes;Interleukin-1 family signaling;DDX58/IFIH1-mediated induction of interferon-alpha/beta;Toll-like Receptor Cascades	RNA	Endogenous	01	0.718373368901882	0
TBL1XR1	TBL1XR1	All Probes;Organelle biogenesis and maintenance;Transcriptional regulation of white adipocyte differentiation;Signaling by NOTCH;Chromatin modifying enzymes;Signaling by Nuclear Receptors;Diseases of signal transduction;Metabolism of lipids;Circadian Clock	RNA	Endogenous	01	0.645149783267683	0
TBP	TBP	All Probes;RNA Polymerase II Pre-transcription Events;Transcriptional Regulation by TP53;Signaling by Nuclear Receptors;Epigenetic regulation of gene expression;RNA polymerase II transcribes snRNA genes	RNA	Endogenous	01	0.821863746465316	0
TBXAS1	TBXAS1	All Probes;Metabolism of lipids	RNA	Endogenous	01	0.736903722529965	0
TCF3	TCF3	All Probes;Transcriptional regulation by RUNX1	RNA	Endogenous	01	0.795456643220749	0
TCF7L1	TCF7L1	All Probes;Signaling by WNT	RNA	Endogenous	01	0.673339546722223	0
TCL1B	TCL1B	All Probes	RNA	Endogenous	01	0.906869536167972	0
TDO2	TDO2	All Probes;Metabolism of amino acids and derivatives	RNA	Endogenous	01	0.888881398775745	0
TERT	TERT	All Probes;Cell Cycle;Signaling by WNT	RNA	Endogenous	01	0.878757826396619	0
TET2	TET2	All Probes;Epigenetic regulation of gene expression	RNA	Endogenous	01	0.874672235227681	0
TFDP1	TFDP1	All Probes;Cell Cycle;Cellular responses to external stimuli;Signaling by NOTCH;Transcriptional Regulation by TP53;Signaling by TGF-beta family members;Transcriptional regulation of granulopoiesis;Programmed Cell Death	RNA	Endogenous	01	0.676701487029869	0
TFE3	TFE3	All Probes	RNA	Endogenous	01	0.674020230551427	0
TFEB	TFEB	All Probes	RNA	Endogenous	01	0.729849363333749	0
TGFB1	TGFB1	All Probes;Transcriptional regulation of white adipocyte differentiation;Post-translational protein modification;Diseases of signal transduction;Interleukin-4 and Interleukin-13 signaling;Signaling by TGF-beta family members;Cell surface interactions at the vascular wall;Platelet activation, signaling and aggregation;Extracellular matrix organization	RNA	Endogenous	01	0.890946492356472	0
TGFB2	TGFB2	All Probes;Platelet activation, signaling and aggregation;Extracellular matrix organization	RNA	Endogenous	01	0.91736573270202	0
TGFB3	TGFB3	All Probes;Platelet activation, signaling and aggregation;Extracellular matrix organization	RNA	Endogenous	01	0.871555294725871	0
TGFBR1	TGFBR1	All Probes;Post-translational protein modification;Diseases of signal transduction;Signaling by TGF-beta family members	RNA	Endogenous	01	0.889578023456271	0
THBS4	THBS4	All Probes;Signaling by PDGF	RNA	Endogenous	01	0.809381642195535	0
THEM4	THEM4	All Probes;FLT3 Signaling;Intracellular signaling by second messengers;Signaling by VEGF;Costimulation by the CD28 family;Metabolism of lipids	RNA	Endogenous	01	0.853282320843936	0
TICAM1	TICAM1	All Probes;Programmed Cell Death;Toll-like Receptor Cascades	RNA	Endogenous	01	0.866413912094161	0
TIRAP	TIRAP	All Probes;Class I MHC mediated antigen processing & presentation;Toll-like Receptor Cascades	RNA	Endogenous	01	0.806960042791121	0
TLR5	TLR5	All Probes;Toll-like Receptor Cascades	RNA	Endogenous	01	0.850224394799863	0
TLR6	TLR6	All Probes;Class I MHC mediated antigen processing & presentation;Toll-like Receptor Cascades	RNA	Endogenous	01	0.853872788215099	0
TLR7	TLR7	All Probes;Toll-like Receptor Cascades	RNA	Endogenous	01	0.9279579323296	0
TLR8	TLR8	All Probes;Toll-like Receptor Cascades	RNA	Endogenous	01	0.865730659008485	0
TLR9	TLR9	All Probes;FLT3 Signaling;Toll-like Receptor Cascades	RNA	Endogenous	01	0.878255973088835	0
TLX1	TLX1	All Probes	RNA	Endogenous	01	0.922732010856855	0
TMEFF2	TMEFF2	All Probes	RNA	Endogenous	01	0.929779055799827	0
TMEM140	TMEM140	All Probes	RNA	Endogenous	01	0.866780693591871	0
TMEM173	TMEM173	All Probes	RNA	Endogenous	01	0.674526139107624	0
TMPRSS2	TMPRSS2	All Probes	RNA	Endogenous	01	0.202269893610678	0
TNF	TNF	All Probes;Interleukin-10 signaling;Transcriptional regulation of white adipocyte differentiation;Interleukin-4 and Interleukin-13 signaling;Death Receptor Signalling;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.922895184717041	0
TNFAIP3	TNFAIP3	All Probes;Post-translational protein modification;DDX58/IFIH1-mediated induction of interferon-alpha/beta;Death Receptor Signalling;Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	RNA	Endogenous	01	0.641935247830898	0
TNFRSF10A	TNFRSF10A	All Probes;Transcriptional Regulation by TP53;Death Receptor Signalling;Cell surface interactions at the vascular wall;Programmed Cell Death	RNA	Endogenous	01	0.853327734163478	0
TNFRSF10B	TNFRSF10B	All Probes;Transcriptional Regulation by TP53;Death Receptor Signalling;Cell surface interactions at the vascular wall;Programmed Cell Death	RNA	Endogenous	01	0.863794856195328	0
TNFRSF11A	TNFRSF11A	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.867442429529342	0
TNFRSF11B	TNFRSF11B	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.894250049871349	0
TNFRSF14	TNFRSF14	All Probes;Costimulation by the CD28 family;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.890814102403243	0
TNFRSF1A	TNFRSF1A	All Probes;Interleukin-10 signaling;Death Receptor Signalling;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.611652856499055	0
TNFRSF9	TNFRSF9	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.876936321510992	0
TNFSF10	TNFSF10	All Probes;Death Receptor Signalling;Programmed Cell Death	RNA	Endogenous	01	0.415639933550683	0
TNFSF11	TNFSF11	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.926311497708323	0
TNFSF13	TNFSF13	All Probes;Metabolism of RNA;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.632031858793145	0
TNFSF13B	TNFSF13B	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.839122468077191	0
TNFSF14	TNFSF14	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.877399319545371	0
TNFSF15	TNFSF15	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.842961609825301	0
TNFSF18	TNFSF18	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.93924770538958	0
TNFSF8	TNFSF8	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.731288040662195	0
TNFSF9	TNFSF9	All Probes;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.656610919723446	0.333333333333333
TNKS	TNKS	All Probes;Intracellular signaling by second messengers;Post-translational protein modification;Diseases of signal transduction;Signaling by WNT	RNA	Endogenous	01	0.909049604681042	0
TNN	TNN	All Probes;Extracellular matrix organization	RNA	Endogenous	01	0.8790769470449	0
TNR	TNR	All Probes;Extracellular matrix organization	RNA	Endogenous	01	0.919592523308512	0
TOLLIP	TOLLIP	All Probes;Neutrophil degranulation;Interleukin-1 family signaling	RNA	Endogenous	01	0.668990991878887	0
TP53	TP53	All Probes;Intracellular signaling by second messengers;Cell Cycle;Cellular responses to external stimuli;Signaling by NOTCH;Transcriptional Regulation by TP53;DNA Repair;Post-translational protein modification;Interleukin-4 and Interleukin-13 signaling;Factors involved in megakaryocyte development and platelet production;Programmed Cell Death;Chaperonin-mediated protein folding	RNA	Endogenous	01	0.434725005556148	0
TPI1	TPI1	All Probes;Metabolism of carbohydrates	RNA	Endogenous	01	0.739949142676309	0
TPM1	TPM1	All Probes;Muscle contraction	RNA	Endogenous	01	0.636652878239814	0
TPO	TPO	All Probes;Metabolism of amino acids and derivatives	RNA	Endogenous	01	0.93698479674893	0
TRAF1	TRAF1	All Probes;Death Receptor Signalling	RNA	Endogenous	01	0.731614543380446	0
TRAF2	TRAF2	All Probes;Post-translational protein modification;DDX58/IFIH1-mediated induction of interferon-alpha/beta;Death Receptor Signalling;Programmed Cell Death;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.877188655293775	0
TRAF3	TRAF3	All Probes;Post-translational protein modification;DDX58/IFIH1-mediated induction of interferon-alpha/beta;Toll-like Receptor Cascades;TNFR2 non-canonical NF-kB pathway	RNA	Endogenous	01	0.893497022127504	0
TRAF6	TRAF6	All Probes;TCR signaling;Intracellular signaling by second messengers;Interleukin-17 signaling;C-type lectin receptors (CLRs);Fc epsilon receptor (FCERI) signaling;Post-translational protein modification;Interleukin-1 family signaling;DDX58/IFIH1-mediated induction of interferon-alpha/beta;Death Receptor Signalling;Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways;Toll-like Receptor Cascades	RNA	Endogenous	01	0.906001593287189	0
TRAF7	TRAF7	All Probes;Class I MHC mediated antigen processing & presentation	RNA	Endogenous	01	0.577254411632296	0
TRIM21	TRIM21	All Probes;Interferon Signaling;Class I MHC mediated antigen processing & presentation	RNA	Endogenous	01	0.758428951396602	0
TSHR	TSHR	All Probes;GPCR ligand binding;GPCR downstream signalling	RNA	Endogenous	01	0.912689571003417	0
TSLP	TSLP	All Probes;Interleukin-7 signaling	RNA	Endogenous	01	0.928323442806107	0
TTC30A	TTC30A	All Probes;Organelle biogenesis and maintenance	RNA	Endogenous	01	0.844758917312145	0
TTK	TTK	All Probes	RNA	Endogenous	01	0.92177812905504	0
TWF1	TWF1	All Probes	RNA	Endogenous	01	0.735122498608123	0
TWIST1	TWIST1	All Probes;Interleukin-4 and Interleukin-13 signaling;Transcriptional regulation by RUNX2	RNA	Endogenous	01	0.921282351889354	0
TXK	TXK	All Probes;Fc epsilon receptor (FCERI) signaling	RNA	Endogenous	01	0.759957940815985	0
TXNIP	TXNIP	All Probes;Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways;FOXO-mediated transcription	RNA	Endogenous	01	0.535593736767581	0
TYK2	TYK2	All Probes;Interleukin-6 family signaling;Interleukin-10 signaling;Other interleukin signaling;Interleukin-4 and Interleukin-13 signaling;Interferon Signaling;MAPK family signaling cascades;Interleukin-20 family signaling;Interleukin-12 family signaling	RNA	Endogenous	01	0.534904112887825	0
TYMP	TYMP	All Probes;Metabolism of nucleotides	RNA	Endogenous	01	0.707261323376522	0
TYMS	TYMS	All Probes;Cell Cycle;Metabolism of nucleotides	RNA	Endogenous	01	0.689163226200072	0
UBA7	UBA7	All Probes;DNA Repair;Interferon Signaling;Class I MHC mediated antigen processing & presentation;DDX58/IFIH1-mediated induction of interferon-alpha/beta	RNA	Endogenous	01	0.847152353779929	0
UBE2T	UBE2T	All Probes;DNA Repair;Post-translational protein modification	RNA	Endogenous	01	0.761869896039567	0
USP9Y	USP9Y	All Probes	RNA	Endogenous	01	0.901867069107673	0
VEGFA	VEGFA	All Probes;Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors;Signaling by VEGF;Cellular responses to external stimuli;Interleukin-4 and Interleukin-13 signaling;Platelet activation, signaling and aggregation	RNA	Endogenous	01	0.256964999760795	0
VEGFB	VEGFB	All Probes;Signaling by VEGF;Platelet activation, signaling and aggregation	RNA	Endogenous	01	0.702515400976798	0
VHL	VHL	All Probes;Cellular responses to external stimuli;Post-translational protein modification;Class I MHC mediated antigen processing & presentation	RNA	Endogenous	01	0.862934018447811	0
VSIR	VSIR	All Probes	RNA	Endogenous	01	0.780872734556718	0
VTCN1	VTCN1	All Probes	RNA	Endogenous	01	0.761893194361171	0
WDR76	WDR76	All Probes	RNA	Endogenous	01	0.905130039589201	0
WEE1	WEE1	All Probes;Cell Cycle;Factors involved in megakaryocyte development and platelet production	RNA	Endogenous	01	0.343372019216728	0
WNT10A	WNT10A	All Probes;Signaling by WNT;GPCR ligand binding	RNA	Endogenous	01	0.866975538637164	0
WNT10B	WNT10B	All Probes;Transcriptional regulation of white adipocyte differentiation;Signaling by WNT;GPCR ligand binding	RNA	Endogenous	01	0.89513817714594	0
